# id	situacao_grupo_id	tipo_versao	versao_origem_id	validada	idioma	tipo	contexto	enunciado	fonte	subtipo	estado_inicial	transformacao	sinal_transformacao	estado_final	quantidade_1	quantidade_2	resultado	referido	referendo	valor_relativo	sinal_valor_relativo	termo_desconhecido	representacao_visual	observacoes	personagem_1	personagem_2	personagem_3	fragmento_texto_1	fragmento_texto_2	fragmento_texto_3	fragmento_texto_4	fragmento_texto_5	fragmento_texto_6	operacao_relacao	estado_intermediario	operacao_estado_transformacao	estado_inicial_parte1	estado_inicial_parte1_personagem	estado_inicial_parte2	estado_inicial_parte2_personagem
FR_TRANSFORMACAO_RELACAO_images_855699622	SP_LEGADO_EXTRA_0005	traducao	IN_TRANSFORMACAO_RELACAO_figurinhas_1696889456	false	fr	TRANSFORMACAO_RELACAO	Images	Ana a 5 images de plus que Bia. Ensuite Ana a gagné 4 images de plus. Combien d'images de plus Ana a-t-elle maintenant que Bia ?	gerard														TRANSFORMACAO_RELACAO													
FR_COMPOSICAO_RELACOES_argent_1876731889	SP_LEGADO_EXTRA_0006	traducao	IN_COMPOSICAO_RELACOES_dinheiro_666814368	false	fr	COMPOSICAO_RELACOES	Argent	Carlos a 7 reais de plus que João. João a 2 reais de moins que Pedro. Quelle est la relation entre la somme de Carlos et celle de Pedro ?	gerard														COMPOSICAO_RELACOES													
IN_TRANSFORMACAO_MEDIDAS_figurinhas_2006515770	SP_LEGADO_0001	traducao	PO_TRANSFORMACAO_MEDIDAS_figurinhas_1595370160	false	en	TRANSFORMACAO_MEDIDAS	Figurinhas	Maria collects stickers. She has 32 stickers. Her mother gave her 22 more stickers. How many stickers does Maria have in her collection now?	auto_i18n		32	22	positivo	54								estado_final	TRANSFORMACAO_MEDIDAS	Estou testando a curadoria												
FR_TRANSFORMACAO_MEDIDAS_figurinhas_1939875172	SP_LEGADO_0001	traducao	PO_TRANSFORMACAO_MEDIDAS_figurinhas_1595370160	true	fr	TRANSFORMACAO_MEDIDAS	Figurinhas	Maria collectionne des images. Elle a 32 images. Sa mère lui a donné 22 images de plus. Combien d’images Maria a-t-elle maintenant dans sa collection ?	auto_i18n		32	22	positivo	54								estado_final	TRANSFORMACAO_MEDIDAS	Estou testando a curadoria												
IN_TRANSFORMACAO_MEDIDAS_frutas_e_verduras_2124664773	SP_LEGADO_0002	traducao	PO_TRANSFORMACAO_MEDIDAS_frutas_e_verduras_365604840	true	en	TRANSFORMACAO_MEDIDAS	Frutas e verduras	Maria went shopping at the street market with R$ 25,00. She spent R$ 18,00 buying fruits and vegetables. How many reais did Maria have left after the market?	auto_i18n		25,00	18,00	negativo	7								estado_final	TRANSFORMACAO_MEDIDAS	Testando a curadoria	Reais	Reais	Reais									
FR_TRANSFORMACAO_MEDIDAS_frutas_e_verduras_238789438	SP_LEGADO_0002	traducao	PO_TRANSFORMACAO_MEDIDAS_frutas_e_verduras_365604840	true	fr	TRANSFORMACAO_MEDIDAS	Frutas e verduras	Maria collectionne des images. Elle a 32 images. Sa mère lui a offert 22 images de plus. Combien d’images Maria a-t-elle maintenant dans sa collection ?	auto_i18n		25,00	18,00	negativo	7								estado_final	TRANSFORMACAO_MEDIDAS	Testando a curadoria	Reais	Reais	Reais									
IN_TRANSFORMACAO_MEDIDAS_frutas_727332787	SP_LEGADO_0003	traducao	PO_TRANSFORMACAO_MEDIDAS_frutas_93128185	true	en	TRANSFORMACAO_MEDIDAS	Frutas	Nádia bought 10 strawberries, and her sister ate 3. How many strawberries did Nádia have left?	auto_i18n		10	3	negativo	7								estado_final	TRANSFORMACAO_MEDIDAS	testando a curadoria	Morangos	Morangos	Morangos									
FR_TRANSFORMACAO_MEDIDAS_frutas_1604626860	SP_LEGADO_0003	traducao	PO_TRANSFORMACAO_MEDIDAS_frutas_93128185	true	fr	TRANSFORMACAO_MEDIDAS	Frutas	Nádia a acheté 10 fraises et sa sœur en a mangé 3. Combien de fraises reste-t-il à Nádia ?	auto_i18n		10	3	negativo	7								estado_final	TRANSFORMACAO_MEDIDAS	testando a curadoria	Morangos	Morangos	Morangos									
IN_TRANSFORMACAO_MEDIDAS_balas_1673463544	SP_LEGADO_0004	traducao	PO_TRANSFORMACAO_MEDIDAS_balas_2108939476	true	en	TRANSFORMACAO_MEDIDAS	Balas	Leandro had 10 candies. Lucas, his brother, secretly took some candies from him. When Leandro went to eat them, only 6 candies were left. How many candies did Lucas eat?	auto_i18n		10	-4	negativo	6								transformação	TRANSFORMACAO_MEDIDAS		Balas	Balas	Balas									
FR_TRANSFORMACAO_MEDIDAS_balas_1406833657	SP_LEGADO_0004	traducao	PO_TRANSFORMACAO_MEDIDAS_balas_2108939476	true	fr	TRANSFORMACAO_MEDIDAS	Balas	Leandro avait 10 bonbons. Lucas, son frère, lui a pris quelques bonbons en cachette. Quand Leandro est allé les manger, il n’en restait que 6. Combien de bonbons Lucas a-t-il mangés ?	auto_i18n		10	-4	negativo	6								transformação	TRANSFORMACAO_MEDIDAS		Balas	Balas	Balas									
IN_TRANSFORMACAO_MEDIDAS_bolas_567206280	SP_LEGADO_0005	traducao	PO_TRANSFORMACAO_MEDIDAS_bolas_163355672	true	en	TRANSFORMACAO_MEDIDAS	Bolas	Paulo had 6 balls in the morning. He won 8 more in the afternoon. How many balls did he have?	auto_i18n		6	8	positivo	14								estado_final	TRANSFORMACAO_MEDIDAS		Bolas	Bolas	Bolas									
FR_TRANSFORMACAO_MEDIDAS_bolas_2030296152	SP_LEGADO_0005	traducao	PO_TRANSFORMACAO_MEDIDAS_bolas_163355672	true	fr	TRANSFORMACAO_MEDIDAS	Bolas	Paulo avait 6 balles le matin. Il en a gagné 8 l’après-midi. Combien de balles a-t-il maintenant ?	auto_i18n		6	8	positivo	14								estado_final	TRANSFORMACAO_MEDIDAS		Bolas	Bolas	Bolas									
IN_TRANSFORMACAO_MEDIDAS_dinheiro_e_brinquedos_525352606	SP_LEGADO_0006	traducao	PO_TRANSFORMACAO_MEDIDAS_dinheiro_e_brinquedos_188709799	true	en	TRANSFORMACAO_MEDIDAS	Dinheiro e brinquedos	Andréa had saved 16 reais (R$16) to buy a doll. Her aunt gave her 5 more reais (R$5). How much did Andréa have?	auto_i18n		16	5	positivo	21								estado_final	TRANSFORMACAO_MEDIDAS		Reais	Reais	Reais									
FR_TRANSFORMACAO_MEDIDAS_dinheiro_e_brinquedos_1765404383	SP_LEGADO_0006	traducao	PO_TRANSFORMACAO_MEDIDAS_dinheiro_e_brinquedos_188709799	true	fr	TRANSFORMACAO_MEDIDAS	Dinheiro e brinquedos	Andréa avait économisé 16 reais (R$16) pour acheter une poupée. Sa tante lui a donné 5 reais de plus (R$5). Combien Andréa a-t-elle maintenant ?	auto_i18n		16	5	positivo	21								estado_final	TRANSFORMACAO_MEDIDAS		Reais	Reais	Reais									
IN_TRANSFORMACAO_MEDIDAS_figurinhas_120596356	SP_LEGADO_0007	traducao	PO_TRANSFORMACAO_MEDIDAS_figurinhas_1775031040	false	en	TRANSFORMACAO_MEDIDAS	Figurinhas	Lucas got 12 stickers from his uncle. He now has 17 stickers. How many stickers did he have before receiving the stickers from his uncle?	auto_i18n		5	12		17								estado_inicial	TRANSFORMACAO_MEDIDAS		Figurinhas	Figurinhas	Figurinhas									
FR_TRANSFORMACAO_MEDIDAS_figurinhas_1501838093	SP_LEGADO_0007	traducao	PO_TRANSFORMACAO_MEDIDAS_figurinhas_1775031040	false	fr	TRANSFORMACAO_MEDIDAS	Figurinhas	Lucas a reçu 12 images de son oncle. Il a maintenant 17 images. Combien d’images avait-il avant d’en recevoir de son oncle ?	auto_i18n		5	12		17								estado_inicial	TRANSFORMACAO_MEDIDAS		Figurinhas	Figurinhas	Figurinhas									
IN_TRANSFORMACAO_MEDIDAS_selos_2093740370	SP_LEGADO_0008	traducao	PO_TRANSFORMACAO_MEDIDAS_selos_1714134340	false	en	TRANSFORMACAO_MEDIDAS	Selos	Pedro collects stamps. Today he received 23 stamps and now has 417 stamps in his collection. How many stamps did he have before?	auto_i18n														TRANSFORMACAO_MEDIDAS													
FR_TRANSFORMACAO_MEDIDAS_selos_357794897	SP_LEGADO_0008	traducao	PO_TRANSFORMACAO_MEDIDAS_selos_1714134340	false	fr	TRANSFORMACAO_MEDIDAS	Selos	Pedro collectionne des timbres. Aujourd’hui, il a reçu 23 timbres et il en a maintenant 417. Combien de timbres avait-il avant ?	auto_i18n														TRANSFORMACAO_MEDIDAS													
IN_TRANSFORMACAO_MEDIDAS_bonecas_856162883	SP_LEGADO_0009	traducao	PO_TRANSFORMACAO_MEDIDAS_bonecas_1110858110	false	en	TRANSFORMACAO_MEDIDAS	Bonecas	Karla collects fofoletes. Last month she had 25 fofoletes. Today she counted her collection and saw that she already has 34. How many fofoletes has she gained since last month?	auto_i18n														TRANSFORMACAO_MEDIDAS													
FR_TRANSFORMACAO_MEDIDAS_bonecas_938172187	SP_LEGADO_0009	traducao	PO_TRANSFORMACAO_MEDIDAS_bonecas_1110858110	false	fr	TRANSFORMACAO_MEDIDAS	Bonecas	Karla collectionne des fofoletes. Le mois dernier, elle en avait 25. Aujourd’hui, elle a compté sa collection et en a 34. Combien de fofoletes a-t-elle gagnées depuis le mois dernier ?	auto_i18n														TRANSFORMACAO_MEDIDAS													
IN_TRANSFORMACAO_MEDIDAS_bolas_de_gude_2015153644	SP_LEGADO_0010	traducao	PO_TRANSFORMACAO_MEDIDAS_bolas_de_gude_395319925	false	en	TRANSFORMACAO_MEDIDAS	Bolas de Gude	Paulo had 16 marbles. He gave 5 to his brother Pedro. How many marbles did he have left?	auto_i18n														TRANSFORMACAO_MEDIDAS													
FR_TRANSFORMACAO_MEDIDAS_bolas_de_gude_1124743531	SP_LEGADO_0010	traducao	PO_TRANSFORMACAO_MEDIDAS_bolas_de_gude_395319925	false	fr	TRANSFORMACAO_MEDIDAS	Bolas de Gude	Paulo avait 16 billes. Il en a donné 5 à son frère Pedro. Combien de billes lui reste-t-il ?	auto_i18n														TRANSFORMACAO_MEDIDAS													
IN_TRANSFORMACAO_MEDIDAS_dinheiro_1868381688	SP_LEGADO_0011	traducao	PO_TRANSFORMACAO_MEDIDAS_dinheiro_1310168816	false	en	TRANSFORMACAO_MEDIDAS	Dinheiro	Mônica went to the market with R$73.00 and came back with R$18.00. How much did Mônica spend at the market?	auto_i18n														TRANSFORMACAO_MEDIDAS													
FR_TRANSFORMACAO_MEDIDAS_dinheiro_1750075730	SP_LEGADO_0011	traducao	PO_TRANSFORMACAO_MEDIDAS_dinheiro_1310168816	false	fr	TRANSFORMACAO_MEDIDAS	Dinheiro	Mônica est allée au marché avec R$73,00 et est revenue avec R$18,00. Combien a-t-elle dépensé au marché ?	auto_i18n														TRANSFORMACAO_MEDIDAS													
IN_TRANSFORMACAO_MEDIDAS_figurinhas_277029875	SP_LEGADO_0012	traducao	PO_TRANSFORMACAO_MEDIDAS_figurinhas_917349929	false	en	TRANSFORMACAO_MEDIDAS	Figurinhas	Lucas lost 12 stickers to João in the bafo game. He now has 17 stickers. How many stickers did he have before?	auto_i18n														TRANSFORMACAO_MEDIDAS													
FR_TRANSFORMACAO_MEDIDAS_figurinhas_207232588	SP_LEGADO_0012	traducao	PO_TRANSFORMACAO_MEDIDAS_figurinhas_917349929	false	fr	TRANSFORMACAO_MEDIDAS	Figurinhas	Lucas a perdu 12 images contre João au jeu de bafo. Il a maintenant 17 images. Combien d’images avait-il avant ?	auto_i18n														TRANSFORMACAO_MEDIDAS													
IN_TRANSFORMACAO_MEDIDAS_dinheiro_852316404	SP_LEGADO_0013	traducao	PO_TRANSFORMACAO_MEDIDAS_dinheiro_87364621	false	en	TRANSFORMACAO_MEDIDAS	Dinheiro	Larissa had R$20.00 and received R$35.00 more from her grandmother. How much money did she have?	auto_i18n														TRANSFORMACAO_MEDIDAS													
FR_TRANSFORMACAO_MEDIDAS_dinheiro_1178288768	SP_LEGADO_0013	traducao	PO_TRANSFORMACAO_MEDIDAS_dinheiro_87364621	false	fr	TRANSFORMACAO_MEDIDAS	Dinheiro	Larissa avait R$20,00 et a reçu R$35,00 de plus de sa grand-mère. Combien d’argent a-t-elle maintenant ?	auto_i18n														TRANSFORMACAO_MEDIDAS													
IN_TRANSFORMACAO_MEDIDAS_dinheiro_1945220171	SP_LEGADO_0014	traducao	PO_TRANSFORMACAO_MEDIDAS_dinheiro_1663317646	false	en	TRANSFORMACAO_MEDIDAS	Dinheiro	Ícaro had R$5.00 and paid for the bus ticket that cost R$1.00. How much change did he receive?	auto_i18n														TRANSFORMACAO_MEDIDAS													
FR_TRANSFORMACAO_MEDIDAS_dinheiro_143306773	SP_LEGADO_0014	traducao	PO_TRANSFORMACAO_MEDIDAS_dinheiro_1663317646	false	fr	TRANSFORMACAO_MEDIDAS	Dinheiro	Ícaro avait R$5,00 et a payé le bus qui coûtait R$1,00. Combien de monnaie a-t-il reçue ?	auto_i18n														TRANSFORMACAO_MEDIDAS													
IN_TRANSFORMACAO_MEDIDAS_alunos_111673386	SP_LEGADO_0015	traducao	PO_TRANSFORMACAO_MEDIDAS_alunos_750420606	false	en	TRANSFORMACAO_MEDIDAS	Alunos	In a classroom, there were 20 students at the beginning of class. Five students arrived late. How many students were there at the end of class?	auto_i18n														TRANSFORMACAO_MEDIDAS													
FR_TRANSFORMACAO_MEDIDAS_alunos_1629170516	SP_LEGADO_0015	traducao	PO_TRANSFORMACAO_MEDIDAS_alunos_750420606	false	fr	TRANSFORMACAO_MEDIDAS	Alunos	Dans une classe, il y avait 20 élèves au début du cours. Cinq élèves sont arrivés en retard. Combien d’élèves y avait-il à la fin du cours ?	auto_i18n														TRANSFORMACAO_MEDIDAS													
IN_TRANSFORMACAO_MEDIDAS_flores_163233164	SP_LEGADO_0016	traducao	PO_TRANSFORMACAO_MEDIDAS_flores_1333330849	false	en	TRANSFORMACAO_MEDIDAS	Flores	In a bouquet of roses there are 10 roses: 5 white roses and 5 red roses. 3 roses were removed. How many roses remained in the bouquet?	auto_i18n														TRANSFORMACAO_MEDIDAS													
FR_TRANSFORMACAO_MEDIDAS_flores_1107056181	SP_LEGADO_0016	traducao	PO_TRANSFORMACAO_MEDIDAS_flores_1333330849	false	fr	TRANSFORMACAO_MEDIDAS	Flores	Dans un bouquet, il y a 10 roses : 5 roses blanches et 5 roses rouges. On a retiré 3 roses. Combien de roses reste-t-il dans le bouquet ?	auto_i18n														TRANSFORMACAO_MEDIDAS													
IN_TRANSFORMACAO_MEDIDAS_festa_572773910	SP_LEGADO_0017	traducao	PO_TRANSFORMACAO_MEDIDAS_festa_164394915	false	en	TRANSFORMACAO_MEDIDAS	Festa	Joana invited 20 school friends to her birthday party. When it was time to sing Happy Birthday, her father and mother also appeared. How many people were at the party?	auto_i18n														TRANSFORMACAO_MEDIDAS													
FR_TRANSFORMACAO_MEDIDAS_festa_367982966	SP_LEGADO_0017	traducao	PO_TRANSFORMACAO_MEDIDAS_festa_164394915	false	fr	TRANSFORMACAO_MEDIDAS	Festa	Joana a invité 20 amis de l’école à son anniversaire. Au moment de chanter Joyeux anniversaire, son père et sa mère sont aussi arrivés. Combien de personnes étaient à la fête ?	auto_i18n														TRANSFORMACAO_MEDIDAS													
IN_TRANSFORMACAO_MEDIDAS_dinheiro_1638228999	SP_LEGADO_0018	traducao	PO_TRANSFORMACAO_MEDIDAS_dinheiro_846666488	false	en	TRANSFORMACAO_MEDIDAS	Dinheiro	Priscila had R$10.00 and lent R$3.00 to two friends. How many reais did Priscila have left?	auto_i18n														TRANSFORMACAO_MEDIDAS													
FR_TRANSFORMACAO_MEDIDAS_dinheiro_1910076116	SP_LEGADO_0018	traducao	PO_TRANSFORMACAO_MEDIDAS_dinheiro_846666488	false	fr	TRANSFORMACAO_MEDIDAS	Dinheiro	Priscila avait R$10,00 et a prêté R$3,00 à deux amis. Combien de reais lui reste-t-il ?	auto_i18n														TRANSFORMACAO_MEDIDAS													
IN_TRANSFORMACAO_MEDIDAS_fivelas_236719132	SP_LEGADO_0019	traducao	PO_TRANSFORMACAO_MEDIDAS_fivelas_122481876	false	en	TRANSFORMACAO_MEDIDAS	Fivelas	Alice has 7 hair clips and got 4 more from her mother. How many hair clips does Alice have now?	auto_i18n														TRANSFORMACAO_MEDIDAS													
FR_TRANSFORMACAO_MEDIDAS_fivelas_835690245	SP_LEGADO_0019	traducao	PO_TRANSFORMACAO_MEDIDAS_fivelas_122481876	false	fr	TRANSFORMACAO_MEDIDAS	Fivelas	Alice a 7 barrettes et sa mère lui en a donné 4 de plus. Combien de barrettes Alice a-t-elle maintenant ?	auto_i18n														TRANSFORMACAO_MEDIDAS													
IN_TRANSFORMACAO_MEDIDAS_brinquedos_1694116184	SP_LEGADO_0020	traducao	PO_TRANSFORMACAO_MEDIDAS_brinquedos_1304676054	false	en	TRANSFORMACAO_MEDIDAS	Brinquedos	Felipe had 7 toy cars and lost 3 while playing. How many toy cars does Felipe have now?	auto_i18n														TRANSFORMACAO_MEDIDAS													
FR_TRANSFORMACAO_MEDIDAS_brinquedos_1461644499	SP_LEGADO_0020	traducao	PO_TRANSFORMACAO_MEDIDAS_brinquedos_1304676054	false	fr	TRANSFORMACAO_MEDIDAS	Brinquedos	Felipe avait 7 petites voitures et en a perdu 3 en jouant. Combien de petites voitures a-t-il maintenant ?	auto_i18n														TRANSFORMACAO_MEDIDAS													
IN_TRANSFORMACAO_MEDIDAS_alimentos_1531065379	SP_LEGADO_0021	traducao	PO_TRANSFORMACAO_MEDIDAS_alimentos_1164386440	false	en	TRANSFORMACAO_MEDIDAS	Alimentos	There were 15 kg of rice in the pantry. 7 kg have already been used. How many kilos of rice do I still have?	auto_i18n														TRANSFORMACAO_MEDIDAS													
FR_TRANSFORMACAO_MEDIDAS_alimentos_704644658	SP_LEGADO_0021	traducao	PO_TRANSFORMACAO_MEDIDAS_alimentos_1164386440	false	fr	TRANSFORMACAO_MEDIDAS	Alimentos	Il y avait 15 kg de riz dans le garde-manger. 7 kg ont déjà été utilisés. Combien de kilos de riz reste-t-il ?	auto_i18n														TRANSFORMACAO_MEDIDAS													
IN_TRANSFORMACAO_MEDIDAS_frutas_339445649	SP_LEGADO_0022	traducao	PO_TRANSFORMACAO_MEDIDAS_frutas_1324070195	false	en	TRANSFORMACAO_MEDIDAS	Frutas	Lia keeps 5 apples in a box. 2 more apples were put in it. How many apples are now in the box?	auto_i18n														TRANSFORMACAO_MEDIDAS													
FR_TRANSFORMACAO_MEDIDAS_frutas_335302538	SP_LEGADO_0022	traducao	PO_TRANSFORMACAO_MEDIDAS_frutas_1324070195	false	fr	TRANSFORMACAO_MEDIDAS	Frutas	Lia garde 5 pommes dans une boîte. On y a mis 2 pommes de plus. Combien de pommes y a-t-il maintenant dans la boîte ?	auto_i18n														TRANSFORMACAO_MEDIDAS													
IN_TRANSFORMACAO_MEDIDAS_brinquedos_2092213155	SP_LEGADO_0023	traducao	PO_TRANSFORMACAO_MEDIDAS_brinquedos_1672230	false	en	TRANSFORMACAO_MEDIDAS	Brinquedos	In a store there were 8 toy cars for sale. 6 toy cars were sold. How many were left?	auto_i18n														TRANSFORMACAO_MEDIDAS													
FR_TRANSFORMACAO_MEDIDAS_brinquedos_33367737	SP_LEGADO_0023	traducao	PO_TRANSFORMACAO_MEDIDAS_brinquedos_1672230	false	fr	TRANSFORMACAO_MEDIDAS	Brinquedos	Dans un magasin, il y avait 8 petites voitures à vendre. 6 ont été vendues. Combien en reste-t-il ?	auto_i18n														TRANSFORMACAO_MEDIDAS													
IN_TRANSFORMACAO_MEDIDAS_livros_164251377	SP_LEGADO_0024	traducao	PO_TRANSFORMACAO_MEDIDAS_livros_2659432	false	en	TRANSFORMACAO_MEDIDAS	Livros	Raquel had 4 books and her mother gave her 5 more. How many books did Raquel have?	auto_i18n														TRANSFORMACAO_MEDIDAS													
FR_TRANSFORMACAO_MEDIDAS_livros_596423416	SP_LEGADO_0024	traducao	PO_TRANSFORMACAO_MEDIDAS_livros_2659432	false	fr	TRANSFORMACAO_MEDIDAS	Livros	Raquel avait 4 livres et sa mère lui en a donné 5 de plus. Combien de livres a-t-elle ?	auto_i18n														TRANSFORMACAO_MEDIDAS													
IN_TRANSFORMACAO_MEDIDAS_refrigerantes_1687564645	SP_LEGADO_0025	traducao	PO_TRANSFORMACAO_MEDIDAS_refrigerantes_151430865	false	en	TRANSFORMACAO_MEDIDAS	Refrigerantes	Rafael had 10 soft drinks and João drank 6. How many soft drinks were left?	auto_i18n		10	seis	negativo	4								estado_final	TRANSFORMACAO_MEDIDAS		Rafael	João	Refrigerantes									
FR_TRANSFORMACAO_MEDIDAS_refrigerantes_975233463	SP_LEGADO_0025	traducao	PO_TRANSFORMACAO_MEDIDAS_refrigerantes_151430865	false	fr	TRANSFORMACAO_MEDIDAS	Refrigerantes	Rafael avait 10 sodas et João en a bu 6. Combien de sodas reste-t-il ?	auto_i18n		10	seis	negativo	4								estado_final	TRANSFORMACAO_MEDIDAS		Rafael	João	Refrigerantes									
IN_TRANSFORMACAO_MEDIDAS_aneis_1737239420	SP_LEGADO_0026	traducao	PO_TRANSFORMACAO_MEDIDAS_aneis_334103531	false	en	TRANSFORMACAO_MEDIDAS	Anéis	Priscila had 2 rings and bought 3 more. How many did she have?	auto_i18n														TRANSFORMACAO_MEDIDAS													
FR_TRANSFORMACAO_MEDIDAS_aneis_914626100	SP_LEGADO_0026	traducao	PO_TRANSFORMACAO_MEDIDAS_aneis_334103531	false	fr	TRANSFORMACAO_MEDIDAS	Anéis	Priscila avait 2 bagues et en a acheté 3. Combien de bagues a-t-elle ?	auto_i18n														TRANSFORMACAO_MEDIDAS													
IN_COMPOSICAO_TRANSFORMACAO_MEDIDAS_flores_284762576	SP_LEGADO_0027	traducao	PO_COMPOSICAO_TRANSFORMACAO_MEDIDAS_flores_422431114	false	en	COMPOSICAO_TRANSFORMACOES	Flores	Grandma has 2 white roses and 3 yellow roses. She gave 1 white rose and 1 yellow rose to her granddaughter. How many roses did Grandma have left?	auto_i18n		5	2	negativo	3	1	1	2					estado_final	COMPOSICAO_TRANSFORMACAO_MEDIDAS		Rosas brancas	Rosas amarelas	Vovó										3	Rosas amarelas	2	Rosas brancas
FR_COMPOSICAO_TRANSFORMACAO_MEDIDAS_flores_1386707023	SP_LEGADO_0027	traducao	PO_COMPOSICAO_TRANSFORMACAO_MEDIDAS_flores_422431114	false	fr	COMPOSICAO_TRANSFORMACOES	Flores	Grand-mère a 2 roses blanches et 3 roses jaunes. Elle a donné 1 rose blanche et 1 rose jaune à sa petite-fille. Combien de roses lui reste-t-il ?	auto_i18n		5	2	negativo	3	1	1	2					estado_final	COMPOSICAO_TRANSFORMACAO_MEDIDAS		Rosas brancas	Rosas amarelas	Vovó										3	Rosas amarelas	2	Rosas brancas
IN_COMPOSICAO_TRANSFORMACAO_MEDIDAS_mesas_1561507990	SP_LEGADO_0028	traducao	PO_COMPOSICAO_TRANSFORMACAO_MEDIDAS_mesas_1238199450	false	en	COMPOSICAO_TRANSFORMACOES	Mesas	In a room there were 5 round tables and 4 square tables. 2 round tables and 1 square table were removed from the room. How many tables remained?	auto_i18n														COMPOSICAO_TRANSFORMACAO_MEDIDAS													
FR_COMPOSICAO_TRANSFORMACAO_MEDIDAS_mesas_676012848	SP_LEGADO_0028	traducao	PO_COMPOSICAO_TRANSFORMACAO_MEDIDAS_mesas_1238199450	false	fr	COMPOSICAO_TRANSFORMACOES	Mesas	Dans une salle, il y avait 5 tables rondes et 4 tables carrées. On a retiré 2 tables rondes et 1 table carrée. Combien de tables sont restées ?	auto_i18n														COMPOSICAO_TRANSFORMACAO_MEDIDAS													
IN_TRANSFORMACAO_COMPOSTA_DOIS_PASSOS_guloseimas_49184360	SP_LEGADO_0029	traducao	PO_TRANSFORMACAO_COMPOSTA_DOIS_PASSOS_guloseimas_400916186	false	en	COMPOSICAO_TRANSFORMACOES	Guloseimas	Geisa had a box with 35 chocolates. She ate 2 yesterday and 5 today. How many chocolates does she still have?	auto_i18n		35			28	-2	-5	-7					estado_final	TRANSFORMACAO_COMPOSTA_DOIS_PASSOS		Chocolates	Chocolates	Chocolates							soma	33	
FR_TRANSFORMACAO_COMPOSTA_DOIS_PASSOS_guloseimas_464948667	SP_LEGADO_0029	traducao	PO_TRANSFORMACAO_COMPOSTA_DOIS_PASSOS_guloseimas_400916186	false	fr	COMPOSICAO_TRANSFORMACOES	Guloseimas	Geisa avait une boîte avec 35 chocolats. Elle en a mangé 2 hier et 5 aujourd’hui. Combien de chocolats lui reste-t-il ?	auto_i18n		35			28	-2	-5	-7					estado_final	TRANSFORMACAO_COMPOSTA_DOIS_PASSOS		Chocolates	Chocolates	Chocolates							soma	33	
IN_TRANSFORMACAO_MEDIDAS_bolas_de_gude_883471038_2	SP_LEGADO_0030	traducao	PO_TRANSFORMACAO_MEDIDAS_bolas_de_gude_555598173	false	en	TRANSFORMACAO_MEDIDAS	Bolas de gude	Ricardo went out to play marbles. When he left home, he had 2 marbles. When he returned, he had 6 marbles. What happened in the game?	auto_i18n														TRANSFORMACAO_MEDIDAS													
FR_TRANSFORMACAO_MEDIDAS_bolas_de_gude_1383935611	SP_LEGADO_0030	traducao	PO_TRANSFORMACAO_MEDIDAS_bolas_de_gude_555598173	false	fr	TRANSFORMACAO_MEDIDAS	Bolas de gude	Ricardo est sorti jouer aux billes. En quittant la maison, il avait 2 billes. En revenant, il avait 6 billes. Que s’est-il passé dans le jeu ?	auto_i18n														TRANSFORMACAO_MEDIDAS													
IN_TRANSFORMACAO_MEDIDAS_frutas_436266736	SP_LEGADO_0031	traducao	PO_TRANSFORMACAO_MEDIDAS_frutas_1638871910	false	en	TRANSFORMACAO_MEDIDAS	Frutas	Maria had 4 apples and bought 6 bananas. How many fruits did she have?	auto_i18n														TRANSFORMACAO_MEDIDAS													
FR_TRANSFORMACAO_MEDIDAS_frutas_1348076073	SP_LEGADO_0031	traducao	PO_TRANSFORMACAO_MEDIDAS_frutas_1638871910	false	fr	TRANSFORMACAO_MEDIDAS	Frutas	Maria avait 4 pommes et a acheté 6 bananes. Combien de fruits a-t-elle ?	auto_i18n														TRANSFORMACAO_MEDIDAS													
IN_COMPOSICAO_MEDIDAS_bolas_539927469	SP_LEGADO_0032	traducao	PO_COMPOSICAO_MEDIDAS_bolas_1098018440	true	en	COMPOSICAO_MEDIDAS	Bolas	Paulo has 6 glass balls and 8 steel balls. How many balls does he have in all?	auto_i18n						6	8	14					todo	DIAGRAMA_COMPOSICAO_COLECOES	testando a curadoria	Vidro	Aço										
FR_COMPOSICAO_MEDIDAS_bolas_1570315121	SP_LEGADO_0032	traducao	PO_COMPOSICAO_MEDIDAS_bolas_1098018440	true	fr	COMPOSICAO_MEDIDAS	Bolas	Paulo a 6 boules en verre et 8 boules en acier. Combien de boules a-t-il en tout ?	auto_i18n						6	8	14					todo	DIAGRAMA_COMPOSICAO_COLECOES	testando a curadoria	Vidro	Aço										
IN_COMPOSICAO_MEDIDAS_figurinhas_1533231001	SP_LEGADO_0033	traducao	PO_COMPOSICAO_MEDIDAS_figurinhas_755733109	false	en	COMPOSICAO_MEDIDAS	Figurinhas	Lucas has 12 Pokémon stickers and 25 Digimon stickers. How many stickers does he have in all?	auto_i18n						12	25	37					todo	DIAGRAMA_COMPOSICAO_COLECOES		Pokémon	Digimon	Lucas									
FR_COMPOSICAO_MEDIDAS_figurinhas_2002593564	SP_LEGADO_0033	traducao	PO_COMPOSICAO_MEDIDAS_figurinhas_755733109	false	fr	COMPOSICAO_MEDIDAS	Figurinhas	Lucas a 12 images de Pokémon et 25 images de Digimon. Combien d’images a-t-il en tout ?	auto_i18n						12	25	37					todo	DIAGRAMA_COMPOSICAO_COLECOES		Pokémon	Digimon	Lucas									
